290,,b,same,,redundant,,,,,,,,,,,
291,,b,same,,E.g. I studied the same logic as Leibniz.  Marilyn and I have the same name.,,,,,,,,,,,
292,,b,that-r,,redundant,,,,,,,,,,,
293,,dr,the-r,,redundant,,,,,,,,,,,
294,,b,then-r,,redundant,,,,,,,,,,,
295,,b,to-r,,redundant,,,,,,,,,,,
296,,b,was-r,,redundant,,,,,,,,,,,
297,,b,will-r,,redundant,,,,,,,,,,,
298,,,.,,,,,,,,,,,,,
299,,,.,,Hard_Coded Symbols,,,,,,,,,,,
300,,,.,,,,,,,,,,,,,
301,,b,(period),,(b.cRd) <> ((bRd) & (cRd)),,,,,,,,,,,
302,,b,c^,,(bc^c) means wherever we see b we may replace it with c but not vice_versa,,,,,,,,,,,
303,,b,e^,,"If the symbols to the left or the right of e^ are written on a line, then we may write the symbols on the other side of e^ on a different line.",,,,,,,,,,,
304,,b,k^,,"If the symbols to the left of k^ are written on a line, then we may write the symbol to the right of k^ on a different line",,,,,,,,,,,
305,,b,b^,,The symbol to the left of b^ is an abbreviation of the symbols on the right which are relationships,,,,,,,,,,,
306,,b,=,,(b=c) means wherever we see b we may replace it with c and vice_versa,,,,,,,,,,,
307,,ra,zzz,,(bzzzc) means we may not replace b with c and vice_versa,,,,,,,,,,,
308,,b,;,,(;p > (pIGc)) & (c=relationship) & (qIAd) & (qb^p&;p) & (d=consistent),,,,,,,,,,,
309,,m,not,,~,,,,,,,,,,,
310,,a,~,,(~p > (pIGc)) & (c=relationship) & (qIAd) & (qb^p&~p) & (d=contradictory),,,,,,,,,,,
311,,b,g^,,"If we have (bg^c) on line 3 and SUB 2,3 in the justification section then only in line 2 may we replace b with c but not vice versa.",,,,,,,,,,,
312,,c,and-c,,(b and-c c R d) <> (b.cRd),,,,,,,,,,,
313,,m,not-i,,(not-i = ;),,,,,,,,,,,
314,,rat,not equal to,,(not equal to = zzz),,,,,,,,,,,
315,,,0,,,,,,,,,,,,,
316,,,0,,Numbers,,,,,,,,,,,
317,,,0,,,,,,,,,,,,,
318,,nu,0,,((b=0) <> ((cAFb) & (bAFe))) & (c=1) & (e=1),,,,,,,,,,,
319,,nu,1,,((b=1) <> ((cAFb) & (bAFe))) & (c=2) & (e=0),,,,,,,,,,,
320,,nu,2,,((b=2) <> ((cAFb) & (bAFe))) & (c=3) & (e=1),,,,,,,,,,,
321,,nu,3,,((b=3) <> ((cAFb) & (bAFe))) & (c=4) & (e=2),,,,,,,,,,,
322,,dd,at least one,,(at least one bRc) <> ((zRc) & (zIGb)),,,,,,,,,,,
323,,dd,at least three,,(((at least three bRc) & (bOFd) & (bIGe)) <> ((zRc) & (zIGd) & (yRc) & (yIGd) & (xIGd) & (xRc))) & (e=plural form),,,,,,,,,,,
324,,dd,at least two,,(((at least two bRc) & (bOFd) & (bIGe)) <> ((zRc) & (zIGd) & (yRc) & (yIGd))) & (e=plural form),,,,,,,,,,,
325,,dd,exactly one,,(exactly one b R c) <> ((zIGb) & (((yIGb) & (yRc)) > (y=z))),,,,,,,,,,,
326,,dd,exactly three,,(((exactly three bRc) & (bOFd) & (bIGe)) <> ((yIGd) & (xIGd) & (yRc) & (xRc) & (wRc) & (wIGd) & (((zIGd) & (zRc)) > ((z=y) ed^ (z=x) ed^ (z=w))))) & (e=plural form),,,,,,,,,,,
327,,dd,exactly two,,(((exactly two bRc) & (bOFd) & (bIGe)) <> ((yIGd) & (xIGd) & (yRc) & (xRc) & (((zIGd) & (zRc)) > ((z=y) ed^ (z=x))))) & (e=plural form),,,,,,,,,,,
328,,a,second-m,,(z=second-m) & (y=first-m) & ((bIAz) & (bIGc)) <> ((dIAy) & (dIGc) & (bSCMd)),,,,,,,,,,,
329,,a,second-m,,E.g. This was the second edition of War and Peace.  She was a second generation American.,,,,,,,,,,,
330,,a,second-o,,(z=second-o) & (y=first-o) & ((bIAz) & (bIGc)) <> ((dIAy) & (dIGc) & (bSUOd)),,,,,,,,,,,
331,,a,second-o,,E.g. The alarm went off for the second time.,,,,,,,,,,,
332,,a,second-p,,(z=second-p) & (y=first-p) & ((bIAz) & (b=c Te)) <> ((dIAy) & (d=c Tf) & (bSCPd ASCc)),,,,,,,,,,,
333,,a,second-p,,E.g. Adams was the second president.,,,,,,,,,,,
334,,a,second-s,,(z=second-s) & (y=first-s) & ((bIAz) & (bIGc)) <> ((dIAy) & (dIGc) & (bSCDd)),,,,,,,,,,,
335,,a,second-s,,E.g. Venus is the second planet from the sun.,,,,,,,,,,,
336,,a,second-u,,(z=second-u) & (y=first-u) & ((bIAz) & (bIGc)) <> ((dIAy) & (dIGc) & (bSCUd)),,,,,,,,,,,
337,,a,second-u,,E.g. The second bedroom I mentioned is over there.,,,,,,,,,,,
338,,dd,zero,,(bR zero c) <> ((b~Rc) & (cN0)),,,,,,,,,,,
339,,dd,zero,,(zero = no),,,,,,,,,,,
340,,,.,,,,,,,,,,,,,
341,,,.,,Determinatives,,,,,,,,,,,
342,,,.,,,,,,,,,,,,,
343,,ddi,a,,((a bRc) <> ((zRc) & (zIGb) & (zIAe))) & (e=indefinite),,,,,,,,,,,
344,,o,a,,"E.g. when definining determinatives the determinative must be before the subject and the new indefinite variables must be w,x,y,z. If the same sentence is both antecedent and conjunct then the conjunct must appear first in the definition",,,,,,,,,,,
345,,ddi,a-a,,((a-a bRc) <> ((zRc) & (zIGb) & (zIAe))) & (e=general),,,,,,,,,,,
346,,di,all,,(((all bRc) & (bIGy) & (bOFPd)) <> (any dRc)) & (y=plural form),,,,,,,,,,,
347,,ds,another,,(another bRc) <> ((zRc) & (zIGb)),,,,,,,,,,,
348,,ddi,any,,((any bRc) <> (((zIGb) > (zRc)) & (zIAe) & (yIGb) & (yIAd))) & (d=particular) & (e=general),,,,,,,,,,,
349,,dt,any-n,,(b~R any-n c) <> (bR no c),,,,,,,,,,,
350,,o,any-n,,E.g. I dont have any-n cars iff I have no cars.,,,,,,,,,,,
351,,d,anyone except,,((anyone except bRc) <> ((anything except bRc) & (bIGd))) & (d=person),,,,,,,,,,,
352,,d,anything except,,(anything except bRc) <> (((z=~b) > (zRc)) & (b~Rc)),,,,,,,,,,,
353,,ds,every,,(every=any),,,,,,,,,,,
354,,,every (different),,((every b R different-b c) <> ((dIGb) > ((dRe) & (dRf) & (d~Rg))) & (((mIGb) & (jIGb) & (kIGc)) > ((m~Rk) v+ (j~Rk)))) & (h=indefinite) & (e.f.gIAh) & (e.f.gIGc),,,,,,,,,,,
355,,d,everything except-p,,(((everything except-p bRc) & (bIGy) & (bOFPd)) <> (((z~IGd) > (zRc)) & ((yIGd) > (y~Rc)))) & (y=plural form),,,,,,,,,,,
356,,dd,few,,(d=many) & (((few bRc) & (bOFPd) & (bIGe)) <> ((zIGd) & (zRc) & (zIAd) & (yIGd) & (y~Rc) & (yNe) & (eAF 0) & (zNf) & (eAFf))) & (e=plural form),,,,,,,,,,,
357,,dd,many-d,,(((many-d bRc) & (bOFPd) & (bIGf)) <> ((zRc) & (zIGb) & (zIAe))) & (e=many) & (f=plural form),,,,,,,,,,,
358,,o,many-d,,"E.g. If all presidents up to 2012 have been male, then many-d presidents up to 2012 have been male.",,,,,,,,,,,
359,,dd,many-d (more than one),,(((many-d bRc) & (bOFPd) & (bIGf)) <> ((zRc) & (zIGb) & (zIAe))) & (e=many) & (f=plural form),,,,,,,,,,,
360,,dd,many-m,,(d=many) & (((many-m bRc) & (bOFPd) & (bIGe)) <> ((zIGb) & (zRc) & (zIAd) & (yIGb) & (y~Rc) & (yNe) & (y zzz z) & (zIAg) & (yIAg) & (eAF 0) & (zNf) & (fAFe))) & (e=plural form) & (g=indefinite),,,,,,,,,,,
361,,dd,many-n,,(((many-n bRc) & (bOFPd) & (bIGe)) <> ((zIGd) & (zRc) & (zIAg) & (yIGd) & (y~Rc) & (yIAg) & (yIAf) & (zIAf) & (yIAh) & (zIAh) & (y zzz z))) & (e=plural form) & (f=indefinite) & (g=many) & (h=particular),,,,,,,,,,,
362,,dd,many-n,,E.g. If saw many-n stars then it doesnt follow that I saw the majority of stars,,,,,,,,,,,
363,,dd,many-o,,(((many-o bIGc) & (bOFPd) & (bIGe) & (cOFPf) & (cIGe)) <> ((zIGf) & (zIGd) & (zIAd) & (yIGd) & (y~IGf) & (yIAd) & (zIAh) & (yIAh))) & (e=plural form) & (g=many) & (h=indefinite),,,,,,,,,,,
364,,dd,many-r,,(d=many) & (((many-r bRc) & (bOFPd) & (bIGe)) <> ((every zIGd) & (every zRc) & (every yIGd) & (no yRc) & (yNf) & (zNg) & (fAFg))) & (e=plural form),,,,,,,,,,,
365,,o,many-r,,EXP - we might replace many-m with many-r later,,,,,,,,,,,
366,,dd,many-s,,(many-s bRc) <> ((zIGb) & (zRc) & (zIAd) & (yIGb) & (y~Rc) & (yIAd)),,,,,,,,,,,
367,,dd,many-s,,EXP - the sole purpose of the above is that when we negate 'everyone' we negate a singular noun and since 'not everyone' is equivalent to 'many people' we need 'many' to modify a singular noun.,,,,,,,,,,,
368,,dd,no,,(((no bRc) & (bIGy) & (bOFPd)) <> ((xIAe) & (xIGd) & (zIAf) & ((zIGd) > (z~Rc)))) & (y=plural form) & (e=indefinite) & (f=general),,,,,,,,,,,
369,,d,no-s,,((no-s bRc) <> (((zIGb) > (z~Rc)) & (yIGb) & (zIAe) & (yIAd))) & (d=indefinite) & (e=general),,,,,,,,,,,
370,,d,no one except,,((no one except bRc) <> ((only bRc) & (bIGd))) & (d=person),,,,,,,,,,,
371,,dd,only,,(only bRc) <> (((z=~b) > (z~Rc)) & (bRc)),,,,,,,,,,,
372,,dd,only-p,,(((only-p bRc) & (bIGx) & (bOFPd)) <> (((z~IGd) > (z~Rc)) & (any dRc))) & (x=plural form),,,,,,,,,,,
373,,ddi,the,,((the bRc) <> ((zRc) & (zIGb) & (zIAe))) & (e=definite),,,,,,,,,,,
374,,,.,,,,,,,,,,,,,
375,,,.,,Determinative Synonyms,,,,,,,,,,,
376,,,.,,,,,,,,,,,,,
377,,ds,all of the,,(all of the=all),,,,,,,,,,,
378,,o,all of the,,E.g. All of the boys went home iff all boys went home.,,,,,,,,,,,
379,,ds,all the,,(all the=all),,,,,,,,,,,
380,,ds,an,,(an = a),,,,,,,,,,,
381,,ds,an-a,,(an-a = a-a),,,,,,,,,,,
382,,ws,anyone,,(anyone = any person),,,,,,,,,,,
383,,ws,anything,,(anything = any thing),,,,,,,,,,,
384,,ws,anything-a,,(anything-a = a-a thing),,,,,,,,,,,
385,,ws,everyone,,(everyone = any person),,,,,,,,,,,
386,,ds,everyone except,,(everyone except = anyone except),,,,,,,,,,,
387,,ws,everything,,(everything = any thing),,,,,,,,,,,
388,,d,everything except,,(everything except = anything except),,,,,,,,,,,
389,,ds,none of the,,(none of the = no),,,,,,,,,,,
390,,xs,not-i a,,(not-i a = no-s),,,,,,,,,,,
391,,xs,not-i a,,(not-i a = no-s),,,,,,,,,,,
392,,xs,not-i a-a,,(not-i a-a = no-s),,,,,,,,,,,
393,,xs,not-i all,,(not-i all = many-n),,,,,,,,,,,
394,,xs,not-i anything,,(not-i anything = no thing),,,,,,,,,,,
395,,xs,not-i everyone,,(not-i everyone = many-s person),,,,,,,,,,,
396,,xs,not-i everything,,(not-i everything = many-s thing),,,,,,,,,,,
397,,dd,not-i many-d,,(((not-i many-d bRc) & (bOFPd) & (bIGe)) <> (exactly one dRc)) & (e=plural form),,,,,,,,,,,
398,,xs,not-i many-m,,(not-i many-m = few),,,,,,,,,,,
399,,xs,not-i many-n,,(not-i many-n = every),,,,,,,,,,,
400,,xs,not-i many-n,,"E.g. Not-i just-r many-n men are mortal, all men are-a mortal",,,,,,,,,,,
401,,ws,nothing,,(nothing = no-s thing),,,,,,,,,,,
402,,d,nothing-d,,((nothing-d bRc) <> ((no b dRc) & (dIGz))) & (z=thing),,,,,,,,,,,
403,,d,nothing-d,,E.g. Nothing-d gigantic is-a small iff no giant is small.,,,,,,,,,,,
404,,ds,nothing except,,(nothing except = only),,,,,,,,,,,
405,,ds,nothing except-p,,(nothing except-p = only-p),,,,,,,,,,,
406,,ds,one,,(one=some),,,,,,,,,,,
407,,ds,one of,,(one of=some),,,,,,,,,,,
408,,ds,some,,(some=a),,,,,,,,,,,
409,,ds,some-m,,(some-m = many-d),,,,,,,,,,,
410,,ds,some-o,,(some-o = many-o),,,,,,,,,,,
411,,o,some-p,,E.g. Some-p UK prime ministers are male.,,,,,,,,,,,
412,,ds,some-p,,(some-p = many-n),,,,,,,,,,,
413,,ds,some of the,,(some of the = many-d),,,,,,,,,,,
414,,ws,someone,,(someone = some person),,,,,,,,,,,
415,,ws,someone-n,,(someone-n = some-m person),,,,,,,,,,,
416,,ws,something,,(something = a thing),,,,,,,,,,,
417,,ws,something,,(something = a thing),,,,,,,,,,,
418,,ws,something-a,,(something-a = a-a thing),,,,,,,,,,,
419,,ds,that-d,,(that-d=the),,,,,,,,,,,
420,,ds,the-a,,(the-a=a),,,,,,,,,,,
421,,ds,the-a,,E.g. Logic nourishes the-a soul iff logic nourishes some souls.,,,,,,,,,,,
422,,ds,this,,(this=the),,,,,,,,,,,
423,,,.,,,,,,,,,,,,,
424,,,.,,Pronouns,,,,,,,,,,,
425,,,.,,,,,,,,,,,,,
426,,,.,,"(when defining pronouns the new variable in the definition must be a z, and the R sentence in the definition can go untouched)",,,,,,,,,,,
427,,p,he,,(d=person) & (e=male) & ((he Rb) > ((cRb) & (cIAe) & (cIGd))) & (g=definite) & (h=particular),,,,,,,,,,,
428,,ps,her,,(her=she),,,,,,,,,,,
429,,q,her-p,,(d=person) & (e=female) & ((her-p bRc) > ((bRc) & (dIAe) & (dPSb))),,,,,,,,,,,
430,,ps,him,,(him=he),,,,,,,,,,,
431,,q,his,,((his bRc) > ((zRc) & (zIGb) & (dOWNz))) & (d=he),,,,,,,,,,,
432,,p,i,,(d=person) & ((i Rb) > ((iIGd) & (iIAg))) & (g=definite),,,,,,,,,,,
433,,pa,it,,hard coded,,,,,,,,,,,
434,,p,it-p,,propositional it,,,,,,,,,,,
435,,o,it-p,,E.g. It-p is false' that some pigs fly.,,,,,,,,,,,
436,,p,it-w,,hard coded,,,,,,,,,,,
437,,p,it-w,,E.g. it-w is raining,,,,,,,,,,,
438,,q,its-a,,(bR its-a c) > ((zIGc) & (bHMz) & (bRz)),,,,,,,,,,,
439,,q,its-b,,((b R its-b c) > ((zIGd) & (bHMz) & (bRz))) & ((b R its-b c) > ((cOFPd) & (cIGe))) & (e=plural form),,,,,,,,,,,
440,,ps,me,,(me=i),,,,,,,,,,,
441,,q,my,,((my bRc) > ((zRc) & (zIGb) & (iOWNz))),,,,,,,,,,,
442,,q,my-a,,((my bRc) > ((zRc) & (zIGb) & (iHWz))),,,,,,,,,,,
443,,q,our,,(d=person) & ((our bRc) > ((bRc) & (eIGd) & (zIGe) & (ePSb))),,,,,,,,,,,
444,,p,she,,(d=person) & (e=female) & ((she Rb) > ((cRb) & (cIGd) & (cIAe) & (cIAg) & (cIAh))) & (g=definite) & (h=particular),,,,,,,,,,,
445,,q,their-a,,((b R their-a c) > ((zIGd) & (bHMz) & (bRz))) & ((b R their-a c) > ((cOFPd) & (cIGe))) & (e=plural form),,,,,,,,,,,
446,,ps,them,,(them=they),,,,,,,,,,,
447,,p,they,,(d=person) & ((they Rb) > ((cRb) & (cIGd) & (zIGc) & (cIAg) & (cIAh))) & (g=definite) & (h=particular),,,,,,,,,,,
448,,p,we,,(d=person) & ((we Rb) > ((cRb) & (cIGd) & (zIGc) & (cIAg) & (cIAh))) & (g=definite) & (h=particular),,,,,,,,,,,
449,,p,you,,(d=person) & ((you Rb) > ((cRb) & (cIGd) & (cIAg))) & (g=definite),,,,,,,,,,,
450,,p,you-p,,(d=person) & ((you-p Rb) > ((cRb) & (cIGd) & (zIGc))) & (g=definite) & (h=particular),,,,,,,,,,,
451,,q,your,,(e=person) & ((your bRc) > ((zRc) & (zIGb) & (dOWNz))) & (d=you),,,,,,,,,,,
452,,q,your-p,,(d=person) & ((your-p bRc) > ((bRc) & (eIGd) & (zIGe) & (ePSb))),,,,,,,,,,,
453,,,.,,,,,,,,,,,,,
454,,,.,,"Relations, Nouns, Adverbs and Adjectives",,,,,,,,,,,
455,,,.,,,,,,,,,,,,,
456,,n,ability,,(c=ability) & ((dH can b) <> (d can R)) & (((bIGc) & (R OFV b)) > (d can R)),,,,,,,,,,,
457,,n,ability,,e.g. Ada has the ability 'can calculate' iff Ada can calculate,,,,,,,,,,,
458,,ra,about,ABT,postponed,,,,,,,,,,,
459,,ra,about,ABT,e.g. The movie was about the alienation of modern life,,,,,,,,,,,
460,,r,above-a,ABO,(above-a=ABO) & ((bABOc) <> ((bSz) & (zABc))),,,,,,,,,,,
461,,r,above-m,ABV,(above-m=ABV) & ((bABVc) <> ((bSz) & (cSy) & (zABy))),,,,,,,,,,,
462,,a,abstract,,(c=abstract) & ((bIAc) <> ((bAd) ed^ (bABe) ed^ (bAFf) ed^ (gHb) ed^ (bHWj) ed^ (mIGb) ed^ (nIAb) ed^ (bIGo))) & (o=relation),,,,,,,,,,,
463,,a,abstract-a,,(c=abstract-a) & (((bIAc) & (bITd) & (bRe)) <> (((fIGd) > (fRe)))),,,,,,,,,,,
464,,a,abstract-c,,(c=abstract-c) & (e=abstract) & (((bIAc) & (dIGb)) <> (dIAe)),,,,,,,,,,,
465,,a,abstract-d,,(c=abstract-d) & ((bIAc) <> ((bAd) ed^ (bABe) ed^ (bAFf) ed^ (gHb) ed^ (bIAp) ed^ (mIGb) ed^ (nIAb) ed^ (bIGo))) & (o=relation) & (p=abstract-g),,,,,,,,,,,
466,,a,abstract-d,,EXP: the above meaning of abstract is that which cannot have have causal powers since certain abstract objects actually do have causal powers,,,,,,,,,,,
467,,a,abstract-g,,(c=abstract-g) & ((bIAc) <> ((bHWe) > (eIAf))) & (f=abstract-d),,,,,,,,,,,
468,,n,abstract essence,,(abstract essence = essence-a),,,,,,,,,,,
469,,e,abstractly,,((bEX abstractly) <> ((bIAd) & (bIAc))) & (c=abstract) & (d=extant),,,,,,,,,,,
470,,o,abstractly,,E.g.  Numbers exist abstractly.  The relation in the above must be exist,,,,,,,,,,,
471,,a,absurd,,(b=absurd) & ((pIAb) <> ((pIAc) & (;pIAc))) & (c=contradictory),,,,,,,,,,,
472,,a,absurd,,e.g. It is absurd that 'the present king of France is bald'.,,,,,,,,,,,
473,,as,absurd-r,,(absurd-r = ridiculous),,,,,,,,,,,
474,,ns,action,,(action = effect),,,,,,,,,,,
475,,a,actual,,(c=actual) & (((bIAc) & (bIGd)) <> (bIGd)),,,,,,,,,,,
476,,ns,actual-s,,(actual-s = physical-s),,,,,,,,,,,
477,,rs,actualize,ACU,(actualize = materialize),,,,,,,,,,,
478,,e,actually,,(b=reality) & ((p actually) <> (pIb)),,,,,,,,,,,
479,,r,allow,ALO,(allow=ALO) & (eb^bPRVc) & ((bALOc) <> ((dTRYc) > (b~TRYe))),,,,,,,,,,,
480,,e,always-p,,(c=always-p) & ((pIVc) <> ((bIGd) > (pPb))) & (d=possible world),,,,,,,,,,,
481,,e,always,,(c=always) & ((pIVc) <> ((bIGd) > (pTb))) & (d=moment),,,,,,,,,,,
482,,rs,appear,,(appear=SM),,,,,,,,,,,
483,,ns,arbitrary group,,(arbitrary group = group-a),,,,,,,,,,,
484,,ns,area ,,(area=region),,,,,,,,,,,
485,,a,artificial,,(c=artificial) & ((bIAc) <> ((bIAd) & (eIGf) & (eCAg INTh))) & (d=natural) & (f=person) & (gb^bIAd) & (h=past),,,,,,,,,,,
486,,rc,as,AS,(as=AS) & (((bASc) & (dRb)) <> (cRb)),,,,,,,,,,,
487,,rc,as,,E.g. Plato has the same teacher as Xenothon iff Plato has teacher b and Xenothon has teacher b.,,,,,,,,,,,
488,,o,ask (how),,((bASKc) <> ((gIGf) > (bTKk))) & (c b^ how CAe) & (f=cause) & (h b^ gCAe) & (k b^ hUj)  ,,,,,,,,,,,
489,,o,ask (how),,E.g. Leibniz asks how do we measure the universe iff if g is a cause then Leibniz thinks it is possible that g causes us to measure the universe,,,,,,,,,,,
490,,o,ask (what),,((hASKg) <> ((cIGd) > (hTKk))) & (d=thing) & (e b^ bRc) & (g b^ bR what?) & (k b^ eUf),,,,,,,,,,,
491,,o,ask (what),,"E.g. Jim asks what is he going to do? iff if c is a thing, then Jim thinks that it is possible that he does c. ",,,,,,,,,,,
492,,o,ask (what),,E.g. Jim asks what will the bail be iff if c is a thing then Jim thinks that it is possible that the bail will be c.,,,,,,,,,,,
493,,rs,at-i,,(at-i=INP),,,,,,,,,,,
494,,o,at-i,,E.g. Im at-i Kiera's house iff Im in-p Kieras house.,,,,,,,,,,,
495,,rs,at-n,,(at-n=NXT),,,,,,,,,,,
496,,o,at-n,,"E.g. ""I'm at the bank"" could mean that ""I'm just outside the bank"" or that ""I'm in-p the bank.""",,,,,,,,,,,
497,,a,atomic-p,,(b=indefinable-p) & (c=property) & (e=relationship) & (gb^fHd) & (((dIGc) & (dIAb)) <> ((hIGe) > (hnf^g))),,,,,,,,,,,
498,,a,atomic-r,,(b=indefinable-r) & (f=relationship) & (h=relation) & (cb^dRe) & (((R IAb) & (R IGf)) <> ((gIGf) > (gnf^c))),,,,,,,,,,,
499,,o,atomic equivalent,,(b=indefinable equivalent) & (((cIGb) & (cOFd)) <> ((c <> d) & (d~IAf) & ((eIGc) > (eIAf)))) & (f=indefinable),,,,,,,,,,,
500,,n,atomic relationship,,(c=indefinable relationship) & (d=subject) & (e=relation) & (f=object) & (g=truth value) & (h=locative molecular relationship) & (k=variable) & ((bIGc) <> ((zIGd) & (yIGe) & (wIGg) & (bHz) & (bHy) & (vIGf) & (bHV) & (bHv) & (vIGk) & (zIGk) & (uIGh) & (bIGd) & (uHb))),,,,,,,,,,,
501,,rs,attempt,,(attempt=TRY),,,,,,,,,,,
502,,rs,attended,,(attended = participated),,,,,,,,,,,
503,,as,authentic,,(authentic=actual),,,,,,,,,,,
504,,na,authority,,postponed,,,,,,,,,,,
505,,n,axiom,,(c=axiom) & ((bIGc) <> ((eIGd) > (enf^b)) & (((bHWf) & (fIGg)) > (f~HWh))) & (g=antecedent sentence) & (h=IG),,,,,,,,,,,
506,,n,axiom,,"EXP: In an axiomatic sentence, an antecedent sentence may not be composed of the relation IG.",,,,,,,,,,,
507,,r,before,BF,(before=BF) & ((bBFc) <> (cAb)),,,,,,,,,,,
508,,r,behind,BH,(behind=BH) & ((bBHc) <> (cFRb)),,,,,,,,,,,
509,,r,behind-w,BEH,(behind-d=BEH) & ((bBEHc) <> ((bHWd) & (dSe) & (cFRe))),,,,,,,,,,,
510,,n,belief,,(c=belief) & ((bIGc) <> (zBb)),,,,,,,,,,,
511,,r,believe,B,(believe=B) & ((bBc) <> (bTKd)) & ((bBc) > (bTKc)) & (e=true') & (db^cIAe),,,,,,,,,,,
512,,rs,believe-t ,,(believe-t=BT),,,,,,,,,,,
513,,rs,believes,,(believes = B),,,,,,,,,,,
514,,r,believes-t,BT,(believe tentatively=BT) & ((bBTp) <> ((bBr) & (bBp))) & (qb^b~Bp) & (rb^qPz),,,,,,,,,,,
515,,o,believes-t,,EXP: what this definition means is that we believe something tentatively iff we believe that there is a probability that we will not believe it in the future which is what the P relation allows us to do.,,,,,,,,,,,
516,,r,belong-o,BLG,(belong-o=BLG) & ((bBLGc) <> (cOWNb)),,,,,,,,,,,
517,,r,belongs to-i,BIM,(bBIMc) <> (cHIMb),,,,,,,,,,,
518,,r,belongs to-i,,e.g. The belief 'there are dogs' belongs to-i my imagination,,,,,,,,,,,
519,,r,below,BEL,(below-a=BEL) & ((bBELc) <> ((bSz) & (cABz))),,,,,,,,,,,
520,,r,below,BW,(below=BW) & ((bBWc) <> (cABb)),,,,,,,,,,,
521,,r,below-m,BLW,(below-m=BLW) & ((bBLWc) <> ((bSz) & (bSy) & (yABz))),,,,,,,,,,,
522,,r,between-p,BTP,(between-p=BTP) & ((bBTPc_d) <> ((bNz) & (cNy) & (dNx) & (((xAFz) & (zAFy)) ed^ ((yAFz) & (zAFx))))),,,,,,,,,,,
523,,r,between-p,BTW,(between=BTW) & ((bBTWc_d) <> (((bAFc) & (dAFb)) ed^ ((dAFb) & (cAFb)))),,,,,,,,,,,
524,,r,between-a,BTA,(bBTAc_d) <> ((eIGf) > ~((cRe) & (eRd))) & ((R=LF) ed^ (R=AB) ed^ (R=FR)) & (f=thing),,,,,,,,,,,
525,,rs,between-t ,,(between-t=CBT),,,,,,,,,,,
526,,na,body-c,,(c=body-c) & ((bIGc) <> ((bHWd) > (dIGe))) & (e=particle),,,,,,,,,,,
527,,n,boundary,,(c=boundary) & (((bIGc) & (dHb)) <> (dINb)),,,,,,,,,,,
528,,rs,break,,(break=VIO),,,,,,,,,,,
529,,ra,breaks,BRK,postponed,,,,,,,,,,,
530,,n,broad reality,,((b=broad reality) <> (((cId) ed^ (cPe)) <> (bHWc))) & (d=reality),,,,,,,,,,,
531,,ra,calculate,CLC,postponed,,,,,,,,,,,
532,,ra,calculates,CLC,postponed,,,,,,,,,,,
533,,ea,can-a,,(d=ability) & (((pb^bR) & (p can-a) & (R VCPc)) <> (cIGd)),,,,,,,,,,,
534,,o,can-a,,E.g. Bob can-a speak Dutch.,,,,,,,,,,,
535,,e,cannot-w,,(state=STT) & (c=absolutely false') & (((p cannot-w) & (bSTTp)) <> ((bDSz) & (zb^pIAc))),,,,,,,,,,,
536,,o,cannot-w,,EXP: It cannot be the case that we've lost iff I hope that we haven't lost.,,,,,,,,,,,
537,,as,case,,(case = true'),,,,,,,,,,,
538,,r,continguous,CTG,(bCTGc) <> (((bHWd) <> ((dINb) & (c~HWd))) & ((cHWe) <> ((eINc) & (b~HWe))) & (bHWf) & (cHWg) & ((hIGj) > (h~BTAf_g))) & (j=thing),,,,,,,,,,,
539,,ns,causal part,,(causal part = part-c),,,,,,,,,,,
540,,na,causal role,,postponed,,,,,,,,,,,
541,,n,causal whole,,(c=causal whole) & (((bIGc) & (bOFd)) <> ((bCAUc) & (dIGb))),,,,,,,,,,,
542,,ra,cause,CA,((pCAq) <> ((bRc INMd Te) > ((fQg INMj Th) & (dCTGj) & (hSUTe)))) & (pb^bRc INMd) & (qb^fQg INMj),,,,,,,,,,,
543,,r,cause-i,CAU,(cause-i=CAU) & ((bCAUc) <> ((bSz Ty CA c SzTx))),,,,,,,,,,,
544,,ra,cause-m,CAUS,postponed,,,,,,,,,,,
545,,r,cause-p,CAS,(cause-p=CAS) & (e=reality) & ((bCASc GVd) <> ((((dIe Ty) & (bSzTy)) > (cPx)) & (xNw) & (((dIe Ty) & (b~SzTy)) > (cPv)) & (vNu) & (wAFu))),,,,,,,,,,,
546,,r,cause-w,CSE,((bCSEc) <> ((bHWd) <> ((d~IAe Tf) > (c~IAe Tg)))) & (((d~IAe Tf) > (c~IAe Tg)) > (gSUTf)) & (e=extant),,,,,,,,,,,
547,,r,cause-w,,e.g. in the above there is a set of causes which cause an effect.,,,,,,,,,,,
548,,a,certain,,(b=certain) & (((cIAb) & (cTOd Tg)) <> ((eb^(cIf)) & (dTKe Tg) & (hb^(d~TKe Tk)) & (nb^((jIGm) > (h~Pj))) & (kAg) & (dTKn))) & (f=reality) & (g=now) & (m=possible world),,,,,,,,,,,
549,,rxd,chronologically between,CBT,(chronologically between=CBT) & ((bCBTc and-c d) <> (((bAc) & (dAb)) ed^ ((bAd) & (cAb)))),,,,,,,,,,,
550,,,chronologically between,,E.g. 1912 is chronologically between 1910 and 1914 iff 1912 is after 1910 and 1914 is after 1912.,,,,,,,,,,,
551,,n,common name,,(c=common name) & ((bIGc) <> ((bIGd) & (bRFe) & (eIGf))) & (d=word) & (f=concept-n),,,,,,,,,,,
